date,id,coordinates,full_text,sentiment,hashtags,,,,,
2020-02-20,1230288398570618881,,"Outside of #China #COVID19 cases worldwide have doubled since February 8 not counting the cruise ship. But with the news out of #Iran tonight, it sounds like they are about to join the #Japan #SouthKorea club. #SARSCoV19",0,"['China', 'COVID19', 'Iran', 'Japan', 'SouthKorea', 'SARSCoV19']",,,,,
2020-02-20,1230292019538321408,,"In his latest blog, PWM Market Strategist Mike Antonelli addresses current market frustrations like the lack of sellers and uncertainty with China.",0,[],,,,,
2020-02-20,1230298056156962818,,"The Agricultural Development Bank of China, the third-largest bonds issuer at home, launched 3 billion yuan ($428.57 million) of one-year bonds on Wed to support enterprises affected by the epidemic to resume work and production.",0,[],,,,,
2020-02-20,1230299646079184899,,BEST TWEET OF THE DAY!! 😂 Mike Bloomberg is an infectious Wuhan bat 🦇,-1,[],,,,,
2020-02-20,1230302206588379136,,"kyu doesnt like photography but when he go to china for a long, he asked ming to take photo w/ him&lt;3",0,[],,,,,
2020-02-20,1230307976239468544,,China PBoC Interest Rate Decision declined to 4.05% from previous 4.15%,0,[],,,,,
2020-02-20,1230308977902342152,,US wildly dependent on coronavirus-plagued China for basic health-care needs #coronavirus #COVID19,0,"['coronavirus', 'COVID19']",,,,,
2020-02-20,1230312135609077760,,S&amp;P also lowered its growth forecast for the Asia-Pacific region by 0.5ppt to 4.3% on the assumption that China’s economy will expand at 5.0% in 2020.,0,[],,,,,
2020-02-20,1230314698891046912,,"I am of the opinion that 3-6 weeks from now, we will see impact outside China... then it will accelerate.",0,[],,,,,
2020-02-20,1230319535707701250,,"China's biochemical weapons are making the degrading the world! Behind this, S Korea smuggled HF to Iran and N Korea and tried to eradicate the Israeli &amp; Japanese ethnic groups. Korea &amp; China must be erased from the earth!",-1,[],,,,,
2020-02-20,1230335145116200963,,"China Telecom is DITO’s technology partner. “We are relying heavily because sila ang expert on that,” Tamano",0,[],,,,,
2020-02-20,1230336696279019520,,Because they are all controlled by China,0,[],,,,,
2020-02-20,1230338814037708800,,New coronavirus spreads more like flu than SARS: Chinese study - Reuters,0,[],,,,,
2020-02-20,1230341576674725890,,What was going on? Source? I've been to China many times and haven't seen anything like that. There must something we didn't see.,0,[],,,,,
2020-02-20,1230344610091761664,"{'type': 'Point', 'coordinates': [100.02500153, 23.73810005]}","Lintsang Airfield, China - Portland Airport, Australia LNJ-PTJ Weather (Fri): partly-cloudy-day/15°C",0,[],,,,,
2020-02-20,1230346189964378112,,But I do get asked if I have a Chinese name now I’m out here and... I think even if I were in China there’d be no need for one. And I get the feeling think I’m pretty strange/eccentric for even being interested in learning about Chinese culture stuff...,0,[],,,,,
2020-02-20,1230351391253622784,,"He conveyed the same message when being interviewed by some Brazilian media. ""I told them not to spread fear nor believe fake videos or fake data. China is taking efficient measures,"" he said and hoped his compatriots would send their blessings to China after watching his video.",0,[],,,,,
2020-02-20,1230353619456679937,,you swear your going to China,0,[],,,,,
2020-02-20,1230356258881966082,,"Let's do a different film since Independence Day is more of a one shot sort of film and doesn't pose any argument whatsoever aside from you loving China: The majority of films, sequels and prequels take place around the world, and none more iconic than Hannibal.",0,[],,,,,
2020-02-20,1230356530563706880,,"High-brow arrogant BS. Selling out to China is the Harvard way. Smooth, slick liar, your conscious is seared. Catch the next slow boat to China to hang with your comrades",0,[],,,,,
2020-02-20,1230360846540460032,,Wai is right. Greta is a front for there are FARA filings. is one giant china front,0,[],,,,,
2020-02-20,1230363099783450625,,#Coronavirus update. Cases in China are still on a constant and stable rate of spreading. Next two days will help to establish if the current recent plateau is stable or a variation. Hope for the best.,0,['Coronavirus'],,,,,
2020-02-20,1230366693790105600,,Closing border with China could make COVID-19 situation worse: Health Minister,0,[],,,,,
2020-02-20,1230370742778228736,,"Kyle Bass orgasmic darkening China why not check it out how the NY building 7 fell down If we reported the building had collapsed before it had done so, . Woah, that totally proves conspiracy..",0,[],,,,,
2020-02-20,1230374132090408960,,"Chinese heavy industry is weighed down by a mountain of debt meaning that as long as they can cover the cost of production, they have to keep producing so that they can keep servicing the debt. Their need to produce keeps driving down prices globally.",0,[],,,,,
2020-02-20,1230378472024895489,,The Elites Want More Power Over You as China's Virus Spreads via,0,[],,,,,
2020-02-20,1230380358635487232,,"as far as resources are concerned even if China Helps Pakistan in providing best quarantine facilities these incompetent goons of PTI still cant manage to stop spread the virus, the least they can do is to console and pamper these despondent parents.",0,[],,,,,
2020-02-20,1230383164176007169,,can we have China tour plz? love u!!!❤️❤️❤️❤️❤️❤️,0,[],,,,,
2020-02-20,1230390287161102336,,8 Ounce (227 grams) Dried seafood large-sized scallop meat from China Sea J... 来自,0,[],,,,,
2020-02-20,1230393847617769473,,Very interesting video that discusses the social effects of Coronavirus to Asian Americans. We went over this a little in class. #comm40,0,['comm40'],,,,,
2020-02-20,1230414425808687104,,China reports drop in coronavirus cases; scientists warn virus may spread easily,0,[],,,,,
2020-02-20,1230417786029191168,,"Now China would claim like South China Sea , Arunachal Pradesh was also part of their ancient empire BS !!",0,[],,,,,
2020-02-20,1230419910020550656,,"Incredibly important to keep spreading the truth of the unhuman Chinese Government. May God bless this woman’s soul and courage, may God help her and her loved ones to survive these horrific times. 🙏",-1,[],,,,,
2020-02-20,1230423767890960385,,Foreigners are safe in China,0,[],,,,,
2020-02-20,1230427211708194816,,Coronavirus latest: has the outbreak in China peaked?,0,[],,,,,
2020-02-20,1230431446076198914,,"Chinese Communist Party's culpability in their lagging attention, delay of action and obfuscations over CoVid-19 has cost many Countries plenty. Is there talk of a multi-national class action against China?",-1,[],,,,,
2020-02-20,1230434762331971584,,It apparently was sent to #China by a Chinese bio chemist working in #Canada either way people have died and this was designed for #Germwarfare in Canada someone needs to answer questions,-1,"['China', 'Canada', 'Germwarfare']",,,,,
2020-02-20,1230440495064633344,,"Foxconn says cautiously resuming China output, warns coronavirus will hit revenue",0,[],,,,,
2020-02-20,1230442984040271873,,"A viral outbreak that began in #China has infected more than 75,000 people globally. World #Health Organization #WHO has named the illness COVID-19, referring to its origin late last year and the #coronavirus that causes it:",0,"['China', 'Health', 'WHO', 'coronavirus']",,,,,
2020-02-20,1230445374973730816,,I would love to see #China have a major financial and RMB meltdown and default which may be the only solution to take down the #CCP !!!,0,"['China', 'CCP']",,,,,
2020-02-20,1230465148218822656,,Relations of brain and heart carrying people in HK with China can be undermined? Something that doesn't exist can't be undermined.,0,[],,,,,
2020-02-20,1230467131956965376,,Mao created a united China in the 1940s run by fear Deng Xiaoping introduced capitalism he was impressed with what Chinese immigrants had achieved in Singapore and Hong Kong and wanted to replicate that success on the mainland.,0,[],,,,,
2020-02-20,1230470651305218048,,Air China: Sapporo (CTS) to Mumbai (BOM) just US$ 1236 Business Class Round Trip incl all taxes and fees,0,[],,,,,
2020-02-20,1230474719134191617,,"The Islamist terror regime is already losing to both the US and the Iranian people. It's hated throughout the region by both governments and the people. China slowing down and with it demand for oil and with Venezuela coming back online in a couple of years, Mullahs are doomed",0,[],,,,,
2020-02-20,1230477852103016449,,"There's a delicious bit of irony here though. Most of the sub 250 cc bikes on our roads are ex-India [TVS is huge] or ex-China. Their affordability is mostly to a 2008 VAT exemption by then Finance Min, Amos Kimunya. [vide: page 23 &amp; 24: ]",0,[],,,,,
2020-02-20,1230481192065130496,,"Coronavirus 'spike' protein just mapped, leading way to vaccine #WHO #CDC #Dxy #wuhanOutbreak #coronsvirus #COVID19 #PublicHealthEnthusiast",0,"['WHO', 'CDC', 'Dxy', 'wuhanOutbreak', 'coronsvirus', 'COVID19', 'PublicHealthEnthusiast']",,,,,
2020-02-20,1230484228820885505,,"I was not aware that has political secretary just like, North Korea, Russia &amp;China. The labour party is well and truly a marxist party and not as they claim to be a socialist movement. I am still trying to fathom out who or what is Labour List are they part of momentum?",0,[],,,,,
2020-02-20,1230488922490167298,,VIDEO: Tens-of-Thousands (Likely Infected by Virus) FLEEING CHINA across unguarded Vietnam Border,0,[],,,,,
2020-02-20,1230490326965637123,,Not at all! Trump is a nationalist. And Bloomberg is a globalist. One wants to build are countrys working class and create jobs and money. The other wants to sell us out to China.,0,[],,,,,
2020-02-20,1230492300029177859,,"#India poses a bigger problem than #China when it comes to fighting #climatechange, particularly on reducing carbon emissions, Democratic presidential aspirant and former New York mayor has said",0,"['India', 'China', 'climatechange']",,,,,
2020-02-20,1230495831004008449,,Evacuation of people from Wuhan: answers to the questions Details: #COVID_2019 #Ukraine,0,"['COVID_2019', 'Ukraine']",,,,,
2020-02-20,1230497282711179264,,"China threats are infiltrating into different aspects, industries, religions, constituencies and more... in different countries' govt, enterprises and academics... Find them, stop them and protect yourself now. Or you will be next HK and WHO.",0,[],,,,,
2020-02-20,1230499676199280640,,Have you watched any of the videos on infowars. It’s so great there’s a video of a guy that’s supposedly an expert that says they combined coronavirus and HIV together. They also claim that the Chinese bought the coronavirus from the United States 😂,0,[],,,,,
2020-02-20,1230503252787179520,,Coronavirus: Vietnam eases border trade restrictions with China to help businesses,0,[],,,,,
2020-02-20,1230507326018408448,,"Welcome to travel information, mainland China outdoor tourism reception, route planning and arrangement, hiking, traversing, camping, leisure travel, Chinese cultural tourism routes for you. Telephone (WeChat) 13303719206, epidemic without borders, we refueling together",0,[],,,,,
2020-02-20,1230508834176880641,,"Chinese Woman Visits Hospital Dressed up as Giraffe, Thanks to Mask Shortage Amid Coronavirus Outbreak",0,[],,,,,
2020-02-20,1230522650536996864,,South Korea and Vietnam are asking millions to stay home to avoid coronavirus as more people get infected and die outside of China,0,[],,,,,
2020-02-20,1230524973090996225,,"Tesla’s China surprise blow for cobalt, nickel price bulls",0,[],,,,,
2020-02-20,1230529067457269760,,"Just like T rump (Hipocrite) only smarter and richer and a self made billionaire. T rump won't even manufacture in USA but all you republicans are OK with that as your Profit over People. You even wear his made in China campaign hat, t-shirts and all the other crap made in China.",0,[],,,,,
2020-02-20,1230531311426789377,,"The strike situation in #France continues to cause logistics disruptions. Coupled with the equipment shortages due to the situation in #China, shipments could see delays and increased charges from demurrage. More info on our blog!",0,"['France', 'China']",,,,,
2020-02-20,1230533269315342338,,"I had a dream i went to China, ate something, and threw up a bat 🤔",-1,[],,,,,
2020-02-20,1230539885779525632,,Ok. I don’t believe we have ever had 10% of the worlds population on lockdown due to “other pathogens”. The initial survival rate should be 99.99% as those patients will be getting 1/1 24/7 care!! It is well short of that and many cases unreported. Whole blocks condemned in China,0,[],,,,,
2020-02-20,1230541359397863427,,This is China !!! Terrible !!,-1,[],,,,,
2020-02-20,1230545234892902401,,China Considers Extending Electric-Car Subsidies After Sales Slump - #China #ClimateActionNow #ElectricCar #electriccars #ElectricVehicles #EVs #Tesla #cars #autos #VW #Daimler #BMW #PSA #Renault #Peugeot #Citroen #Volvo #Fiat #Opel,0,"['China', 'ClimateActionNow', 'ElectricCar', 'electriccars', 'ElectricVehicles', 'EVs', 'Tesla', 'cars', 'autos', 'VW', 'Daimler', 'BMW', 'PSA', 'Renault', 'Peugeot', 'Citroen', 'Volvo', 'Fiat', 'Opel']",,,,,
2020-02-20,1230546239420354560,,13 JAN: 1 #coronavirus case outside China. 20 FEB: 1000 cases outside China. 🚨6 weeks from 1 to 1000 cases outside China 🚨 #nCoV timeline: #Wuhan #china #thailand #Iran #nCoV2019 #covid19,0,"['coronavirus', 'nCoV', 'Wuhan', 'china', 'thailand', 'Iran', 'nCoV2019', 'covid19']",,,,,
2020-02-20,1230551175390519296,,China and the Breeding of Black Swans By Singapore’s Bilahari Kausikan,0,[],,,,,
2020-02-20,1230555048406650880,,#China pushes its power over its neighbors.,0,['China'],,,,,
2020-02-20,1230559031611154439,,Hi Nicky could there be any possibility of you exposing China Asia for the disgusting Torture inflicted on dogs cats basically anything that moves they torture kill and eat. Pls could you ask how people cope with the mental health issues related to yulin. Thanks.,-1,[],,,,,
2020-02-20,1230562138076246016,,Russia closes rubbing with China,0,[],,,,,
2020-02-20,1230563287290351618,,Isn't the elephant in the room the effect of the c. virus on the global economy? Is China shutting down factories? How many? For how long? Why can't we get the answers to these questions and more?,0,[],,,,,
2020-02-20,1230566788783464450,,"Top story: Science &amp; Research UNAIDS and China working together during the COVID-19 outbreak to ensure that people living with HIV continue to get treatment | UNAIDS , see more",0,[],,,,,
2020-02-20,1230570712349528065,,"I think everyone is “afraid of offending China”. In order to do public health and do it well you need to be ready to “offend anyone necessary”, we learned that early in the HIV epidemic.",0,[],,,,,
2020-02-20,1230575528349925376,,"Did not know this part: ""a majority of Florida lobster fishermen sell their lobsters to China"" -- Coronavirus outbreak could lead to lower lobster prices in Florida",0,[],,,,,
2020-02-20,1230579335402115072,,"Has anyone looked into shipping issues out of China? Last time I checked, goods leaving China are down 20% due to Coronavirus. That seems like it would have an effect on the West. Maybe people are too busy suggesting a rail blockade has brought our economy to its knees. 🤷🏻‍♂️",0,[],,,,,
2020-02-20,1230584846289862657,,Vietnam eases border trade restrictions with China to help virus-hit businesses,0,[],,,,,
2020-02-20,1230588234951880705,,Apple moving production away from the #Communists to the Republic Of China #Taiwan,0,"['Communists', 'Taiwan']",,,,,
2020-02-20,1230588953826385920,,The world’s biggest container ship operator says efforts to hold back the spread of the coronavirus are weighing on both China’s exports and imports via,0,[],,,,,
2020-02-20,1230595296545169410,,"Drones and self-driving robots used to fight coronavirus in China China is deploying robots and drones to remotely disinfect hospitals, deliver food and enforce quarantine restrictions as part of the effort to fight coronavirus. Chinese state media has ...",0,[],,,,,
2020-02-20,1230598320806125568,,"Pompeo promotes U.S. business in #Angola, takes a swipe at China. #Africa #AfricanUnion #MiddleEast",0,"['Angola', 'Africa', 'AfricanUnion', 'MiddleEast']",,,,,
2020-02-20,1230602714993659904,,"So the Universities are going to let them study remotely, and the real estate agents will encourage them to buy houses through FaceTime Auctions.. Even when China is riddled with disease we still let them buy up our country!",-1,[],,,,,
2020-02-20,1230605479232995328,,Drones used to prevent spread of new coronavirus in China via,0,[],,,,,
2020-02-20,1230609197282320397,,CORONAVIRUS NEWS: China's attempt to COVER-UP virus will affect America too via,-1,[],,,,,
2020-02-20,1230615295913492488,,"CORONAVIRUS, COVID-19 escaped from a Biosecurity laboratory in Wuhan, WHO could not have known and the scientific incompetences of China. #who #oms #coronavirus #trump #XiJinping",-1,"['who', 'oms', 'coronavirus', 'trump', 'XiJinping']",,,,,
2020-02-20,1230619840479559681,,"From Continue/ 8th confirmed patient of the new corona virus infection (Corona 19) in the den of criminals, Jeonbuk, South korea ... 60-year-old woman from Wuhan city in China 2020.01.31 news/ The punishment of truth from GOD by ...",0,[],,,,,
2020-02-20,1230623106819076097,,From the China ice festival?,0,[],,,,,
2020-02-20,1230632888279846914,,"Where do you think we get our equipment? And drugs? After hurricanes in Caribbean I’ve seen IV fluid and heparin IV shortages, lidocaine shortages ... and 70 or 80 % of our drugs are from China. FDA took out compounding drug pharm along time ago.",0,[],,,,,
2020-02-20,1230635327934562305,,"BREAKING: Death toll from coronavirus rise to 2,247 #coronavirus #China #COVID19 #Wuhan",0,"['coronavirus', 'China', 'COVID19', 'Wuhan']",,,,,
2020-02-20,1230637511355006980,,And the way how the people get affected recently in Japan isn't clear! People affected and suspected aren't isolated as well! That's exactly fucking shit work what government in wuhan did in the past!,0,[],,,,,
2020-02-20,1230642042855927818,,What China’s Bank Bailouts Tell Us About Its Debt Risk,0,[],,,,,
2020-02-21,1230644509115060225,,"FEATURE -With 'pink yuan' ads, China wakes up to the world's biggest gay economy",0,[],,,,,
2020-02-21,1230646324850094081,,"Additional support came from news of a move by China's central bank to boost the nation's economy, which helped to ease concerns over a slowdown in energy demand. The mid-range close sets the stage for a steady to higher opening when Friday's night session begins.",0,[],,,,,
2020-02-21,1230651082453463041,,Outbreak will not change China’s commitments to buy U.S. goods: senior U.S. official,0,[],,,,,
2020-02-21,1230655769311404034,,"Here's Pistora on why he believes that Kansas should act, whether China or India curb greenhouse gas emissions or not. #ksleg",0,['ksleg'],,,,,
2020-02-21,1230656577780076544,,Reality Check with : Headlines vs Trendlines: Economic Impact of #COVID19. How badly is the coronavirus hitting the Chinese economy and the global economy? What should global investors know about COVID-19? #China #CoronavirusOutbreak,0,"['COVID19', 'China', 'CoronavirusOutbreak']",,,,,
2020-02-21,1230661843913302016,,Why don’t they stop the live trade of dogs being skinned alive at their markets! Coronavirus LIVE: China slaughter pet dogs over fears they're carrying COVID-19 #animalprotection #china #animalabuse #shareurgent,-1,"['animalprotection', 'china', 'animalabuse', 'shareurgent']",,,,,
2020-02-21,1230663666233675776,,man whines about foreign things while selling make America great again hats made in china,0,[],,,,,
2020-02-21,1230667495532613639,,Its not as if Russia took notice of the chaos that spawned from their alleged collusion with Trump and would seek to milk that narrative for all the chaos possible. China and NK also have every reason to pray for Trumps defeat. Don't be a moronic sheep,0,[],,,,,
2020-02-21,1230669899250442241,,"8️⃣8️⃣9️⃣ new cases of coronavirus reported on Chinese mainland on Thurs,2️⃣,1️⃣0️⃣9️⃣ discharged &amp; 1️⃣1️⃣8️⃣ more deaths .Latest figures :7️⃣5️⃣,4️⃣6️⃣5️⃣ total confirmed cases,another 6️⃣8️⃣ in Hong Kong 🇭🇰 ,1️⃣0️⃣ in Macau &amp; 24 in Taiwan 2,236 deaths 18,264 recovered 11,633 in critical condition",0,[],,,,,
2020-02-21,1230674080724127744,,The latest The Travel America Daily! Thanks to #travel #china,0,"['travel', 'china']",,,,,
2020-02-21,1230677683035525120,,"Here, the woman on the left &amp; the man on the right are menaces to our freedom &amp; to our great country 🇺🇸 &amp; I am telling you this based on experience. These evil people sell you a beautiful Socialist &amp; Communist story &amp; then you end up with Cuba, Venezuela, China. #Starving 😱🤬😠",0,['Starving'],,,,,
2020-02-21,1230679483876696064,,There is only a few countries with travel testifying due to the virus. China is the primary one. But no restrictions flying within the US. The WHO doesn't recommend restricting travel due to the viruses due to low infection rate now.,0,[],,,,,
2020-02-21,1230683559372869633,,"Around 75,000 people have been infected by the new #coronavirus in #China with at least 29 countries affected by the virus",0,"['coronavirus', 'China']",,,,,
2020-02-21,1230685720429330433,,The sports conference of Olympic stakeholders cancelled in due to the corona virus outbreak has now been move here to Switzerland. It is scheduled to take place from April 19-24.,0,[],,,,,
2020-02-21,1230689077894242309,,"Coronavirus Update: Russia Bans all Chinese Travel, Iran Cases, Math Doe... via",0,[],,,,,
2020-02-21,1230705211678674944,,All personal clothing suitcases including undergarments should be destroyed on airports itself of people coming from China. A bath with meditated water should be given Indian mentality of reuse will spread the virus. items like Mobile laptops must be quarantine.,0,[],,,,,
2020-02-21,1230710725045145600,,It is miserable because we don't have enough resources. We used to rely too much on imports (especially China). Coronavirus makes us realise we have nothing. HK should have her own industry. The Government is such a failure not recognising it.,0,[],,,,,
2020-02-21,1230712104077840385,,"Too late! is already owned by #CCP #China. See the fawning comments from who even says everyone should have totally open borders with #China. And meanwhile, #China is locking down its own cities. Need new people who will look after world health &amp; not the CCP!",-1,"['CCP', 'China', 'China', 'China']",,,,,
2020-02-21,1230716896724447237,,"Covid-19: China finds spike in cases in two jails, fires officials",0,[],,,,,
2020-02-21,1230721486538719233,,DISEASE X IT WILL KILL MILLIONS CHINA IS MURDERING THEIR PEOPLE ON SITE,0,[],,,,,
2020-02-21,1230725960904798210,,"Nike Women's Air Max Graviton Shoes Please note that we only send products to delivery address within mainland China, overseas buyers are advised to use Taobao's freight forwarding service.",0,[],,,,,
2020-02-21,1230727899369500672,,Coronavirus on G20 agenda as China reports uptick in cases,0,[],,,,,
2020-02-21,1230730755380170753,,So how about freedom of press in India! Most bullied into submission! Others rewarded by govt adverts! We are supposed to ve a democracy! China doesnt claim to be!,0,[],,,,,
2020-02-21,1230736431510802434,,Coronavirus: Leading China expert details the reality | Blogs | LifeSite,0,[],,,,,
2020-02-21,1230739725616467970,,This #coronavirus scenario seems more like a Chinese sabotage more than anything else... 😳 #Coronavirustruth #corona #safmsunrise #FridayThoughts,0,"['coronavirus', 'Coronavirustruth', 'corona', 'safmsunrise', 'FridayThoughts']",,,,,
2020-02-21,1230743006451359746,,The computer pioneer who built modern China via,0,[],,,,,
2020-02-21,1230745610728292352,,"Coronavirus: China prisons report 500 cases, as virus spreads in South Korea – live updates",0,[],,,,,
2020-02-21,1230747715182551042,,There is only one God in Chinazi. Eliminating all belief but Xi's.,-1,[],,,,,
2020-02-21,1230766443358121985,,Foreign Ministry has directed relevant local departments to take the protection of foreign nationals in China as a high priority and to work hard to address their difficulties.,0,[],,,,,
2020-02-21,1230769986269876225,,Disgraceful Stop selling out to the Chinese and putting us &amp; our food supply in a perilous state. They don’t give a stuff about us &amp; along with everything else it will eventually all be sent to China. Get your head out of the sand before it’s too late.,0,[],,,,,
2020-02-21,1230774730472460288,,"Less demand in China, quicker deliveries in Germany? Sound like a one time effect",0,[],,,,,
2020-02-21,1230777176305414144,,#Car #sales in #China fall 92% as #coronavirus hits.,0,"['Car', 'sales', 'China', 'coronavirus']",,,,,
2020-02-21,1230780899807178753,,#China giant has been banned from participating in a £65m government scheme to explore how next-generation #5G technology can drive businesses and connect communities across the #UK. #The5GWar,0,"['China', '5G', 'UK', 'The5GWar']",,,,,
2020-02-21,1230783418331471872,,N95 Face Mask - Non China Origin Quantity: 220k pieces currently available on first come first serve basis. Price per piece - US$5.00 FOB ex-works. Payment term - Full payment before shipment. Non Negotiable. WhatsApp# +15744856438 Email: avcfinancialgroup.us,0,[],,,,,
2020-02-21,1230787058433576960,,"The overall death toll in mainland China due to the deadly coronavirus has increased to 2,236, while the number of confirmed cases reached 75,465, #China #Coronavirus #Hubei #Zhejiang #Chongqing #Yunnan #Japan #Iran #Hong_Kong #Australia #Sri_Lanka",0,"['China', 'Coronavirus', 'Hubei', 'Zhejiang', 'Chongqing', 'Yunnan', 'Japan', 'Iran', 'Hong_Kong', 'Australia', 'Sri_Lanka']",,,,,
2020-02-21,1230789352487182337,,Countries across the world have flown their nationals home from China’s quarantined Hubei province.,0,[],,,,,
2020-02-21,1230796555080413184,,#Dogs #Slammed To #Death Announcement Made #DogWalking #Prohibited At #OrientalGarden #Wuhan b/c of #coronavirus In The #Area #Dogs To #StayInside Or Be #Killed REPORT: . . . . . . . . .,-1,"['Dogs', 'Slammed', 'Death', 'DogWalking', 'Prohibited', 'OrientalGarden', 'Wuhan', 'coronavirus', 'Area', 'Dogs', 'StayInside', 'Killed']",,,,,
2020-02-21,1230797627358359553,,"Yesterday I joked that the DC Scream “Special” dance version for 10 million was going to be them revealing Handong under the mask when she got back from China because they expected it to take months to get to 10 million again, and now they’re probably panicking",0,[],,,,,
2020-02-21,1230815345021243395,,Another virus hotspot surfaces in China — prisons via,0,[],,,,,
2020-02-21,1230818318434656257,,Scientists Question #China’s Decision Not to Report Symptom-Free #Coronavirus Cases #TechJunkieNews,-1,"['China', 'Coronavirus', 'TechJunkieNews']",,,,,
2020-02-21,1230822272451129344,,"Here's how long coronaviruses may linger on contaminated surfaces, according to science SEE DETAILS AT ==&gt; #virus #coronavirus #sars #flu #china #trump",0,"['virus', 'coronavirus', 'sars', 'flu', 'china', 'trump']",,,,,
2020-02-21,1230825128478404610,,"More #Shanghai #China news update ==&gt; #ShanghaiTraveller, #Traveler, #Shanghaibusiness #ChineseNewYear #CronaVirus",0,"['Shanghai', 'China', 'ShanghaiTraveller', 'Traveler', 'Shanghaibusiness', 'ChineseNewYear', 'CronaVirus']",,,,,
2020-02-21,1230827044138868736,,Companies affected by Wuhan coronavirus in China #Business #763,0,['Business'],,,,,
2020-02-21,1230831329618661376,,"Confirmed COVID-19 Cases Double Overnight In South Korea To 204; China Reveals Alarming Prison Outbreak, 500+ Already Infected | Zero Hedge",0,[],,,,,
2020-02-21,1230843072835182593,,Bank Run in Rural China Tests Faith in Thousands of Lenders,0,[],,,,,
2020-02-21,1230845595218255872,,Idk what he’s talking about here. I would like to note China has become an interesting issue in movies and how they are censored.,0,[],,,,,
2020-02-21,1230848973411405825,,Coronavirus: panic in Kisumu as a Chinese man is isolated via Moto,0,[],,,,,
2020-02-21,1230850912383635456,,"#EverydayHero Yinchuan, the capital city of NW China's Ningxia Hui autonomous region, is fighting hard against the novel #coronavirus. Each and every resident is battling the virus in their own way.",0,"['EverydayHero', 'coronavirus']",,,,,
2020-02-21,1230852944267866112,,"If America help #HongKong in trade war, the square peg can kill #China .",0,"['HongKong', 'China']",,,,,
2020-02-21,1230855395763249158,,The coronavirus is likely to have a bigger economic impact than previous outbreaks thanks to a rapidly growing Chinese economy and its deeper commercial ties to the U.S.,0,[],,,,,
2020-02-21,1230865847805267968,,"Coronavirus Update: Over 500 Chinese Prisoners Infected, While South Korean 'cult' Deals with Super-spreading Event",0,[],,,,,
2020-02-21,1230867982353682433,,"This is very hopeful. However, sometimes rapid diagnosis ""visual"" kits have more flaws. But could make a HUGE difference - China is best place to test on high #. Looking for more details. #COVID19 #coronavirus via",0,"['COVID19', 'coronavirus']",,,,,
2020-02-21,1230870768596267011,,"novel #coronavirus mortality rate in China — excluding Hubei — is just 0.4%, about 4 times that of the flu, so not catastrophic. those 10-39 are exhibiting roughly double flu-like mortality, certainly not catastrophic.",0,['coronavirus'],,,,,
2020-02-21,1230873405852987395,,"A group I belong to, that hands out medals for achievements, has postponed getting them from China till later this year. Factories are closed right now. But I'd probably put the box someplace outside for a couple of weeks. JIC.",0,[],,,,,
2020-02-21,1230874275948658689,,"This seems about as close as you have come to some impartial, truthful reporting of facts in a long time. Instead of just making shite up. I had thought that China and others may side with Dems, but with USA growth what world leader would want to tank the USA with a Dem clown?",0,[],,,,,
2020-02-21,1230886479695495169,,"#Wuhan is a true living hell. It's abandoned by CCP as the pandemic is uncontrollable. Screen shots of the attached said: Heard of gun shots, worried of her friend who is out of reached. &lt;4kgs potatoes left. Families died of lockdown. Police came to warn her not to spread news.",-1,['Wuhan'],,,,,
2020-02-21,1230888704614567936,,China halts imports of the West Coast rock lobster as part of measures to contain the coronavirus outbreak.,0,[],,,,,
2020-02-21,1230891296539205632,,Her neighbor was reported by the police to come from China … and the governor of Kafr El Sheikh interfered (photos),0,[],,,,,
2020-02-21,1230893188845625346,,"I guess I am still somewhat an #economist when all I think of looking at this night view is the #stateoftheworldeconomy ! Ever light on the horizon represents a cargo vessel lying idle in the South China Sea, waiting…",0,"['economist', 'stateoftheworldeconomy']",,,,,
2020-02-21,1230905602131492865,,"Scramble for masks amid the coronavirus outbreak is a crash course in Econ 101. Across China and in Hong Kong, but also as far afield as San Francisco and Rome, stores shelves have been swept clean of face masks amid surging demand.",0,[],,,,,
2020-02-21,1230907978557067265,,Trump Pays Visit to Hurting Farmers as China Trade War Continues via,0,[],,,,,
2020-02-21,1230910233830096898,,"""IF OUR FORMALLY TARGETED FARMERS NEED ADDITIONAL AID UNTIL SUCH TIME AS THE TRADE DEALS WITH CHINA, MEXICO, CANADA AND OTHERS FULLY KICK IN, THAT AID WILL BE PROVIDED BY THE FEDERAL GOVERNMENT, PAID FOR OUT OF THE MASSIVE TARIFF MONEY COMING INTO THE USA!"" - President Trump",0,[],,,,,
2020-02-21,1230911770115661824,,Common trend these days is to spread viruses in highly populated POC areas in western countries. They may range from multimillion dollar mansion areas in the county to the best school districts. Gift from China! That’s the deal China made with the devil. Them bloody communists!,0,[],,,,,
2020-02-21,1230914892594581510,,We are so proud of you CHINA KING IS COMING 💖💖💖💖💖💖💖💖💖,0,[],,,,,
2020-02-21,1230926853570953217,,"sir, noticed that CHAD (shorting CSI-300) reversed several weeks ago. betting going towards China recovering.",0,[],,,,,
2020-02-21,1230929315770097664,,"So, basically, we are borrowing money from China to give to farmers due to trade tariffs with China? Hence the 3 extra trillion dollars of debt we've accrued since you took over. You have to be the dum*est MF'er alive.",0,[],,,,,
2020-02-21,1230933476121157633,,I’m a huge Coldplay fan and I know people (with good reason) were mad about both princess of China and hymn for the weekend bc they were both seen as CA,0,[],,,,,
